CELLNAME,Size_Factor,num_genes_expressed,Pseudotime,State,ORDER
TESE1_1_cell_101-331,1.897234810364169,1887,27.84349922754912,1,399
TESE1_1_cell_168-325,1.9587346402976977,2110,25.91260973404217,1,387
TESE1_1_cell_154-013,1.9264122864974056,1783,23.07384951350212,1,373
TESE1_1_cell_370-062,1.658398823093903,1666,22.08989717908221,1,366
TESE1_1_cell_251-376,1.367322923465327,1461,27.622023847771576,1,396
TESE1_1_cell_111-098,1.5722641181017734,1542,24.875850519817835,1,383
TESE1_1_cell_047-007,1.222134404502934,1247,27.834848292458105,1,398
TESE1_1_cell_380-300,1.0886518190790255,1166,27.722117329914102,1,397
TESE1_1_cell_148-003,0.5444132672524865,512,22.20944342964326,1,367
TESE1_1_cell_236-088,0.5325326182880548,458,19.422575894430302,1,352
TESE1_1_cell_096-211,0.6249570786142953,706,22.60063537375577,1,369
TESE1_1_cell_111-030,0.29229890761020855,221,7.3467205427738405,1,237
TESE1_1_cell_278-328,0.2606754155137066,218,19.13718682269026,1,350
TESE1_2_cell_342-140,4.57492342843593,3526,37.8579882507079,1,443
TESE1_2_cell_159-024,4.646556753074416,3550,36.55677263890046,1,435
TESE1_2_cell_131-086,4.836122990227479,3512,39.299016291835315,1,448
TESE1_2_cell_361-004,4.058464629335048,3236,38.75417169824663,1,445
TESE1_2_cell_137-041,4.059862352742628,3152,38.959749936823584,1,447
TESE1_2_cell_313-132,3.8273161208064725,3152,35.47124903394466,1,430
TESE1_2_cell_308-185,3.25791854764349,2902,32.27791375481164,1,413
TESE1_2_cell_305-065,3.1317740101093774,2789,35.471243824255076,1,429
TESE1_2_cell_097-175,3.2956570796481555,2903,34.79604254917827,1,426
TESE1_2_cell_345-147,3.048609467358356,2726,27.957758000276662,1,400
TESE1_2_cell_148-047,3.1335211643688528,2669,35.34228632174365,1,427
TESE1_2_cell_089-189,2.7933502300490223,2568,30.34847051726344,1,404
TESE1_2_cell_259-307,2.66860341592249,2541,26.249448257344984,1,392
TESE1_2_cell_196-377,3.130026855849902,2696,32.37669259992597,1,414
TESE1_2_cell_365-037,2.2924411038574695,2215,23.47413489328464,1,375
TESE1_2_cell_313-376,2.474145146842895,2293,25.417729705318877,1,386
TESE1_2_cell_035-012,2.6291177296583492,2401,36.88625740100029,1,436
TESE1_2_cell_008-025,2.2361827367023666,2143,30.655954765135984,1,408
TESE1_2_cell_110-117,1.9859902467455115,2019,22.98910615939301,1,370
TESE1_2_cell_278-048,2.0462670686974076,1990,23.572650946427995,1,376
TESE1_2_cell_117-162,2.0548281245688362,2068,30.64648562033715,1,406
TESE1_2_cell_011-064,1.9309548875720413,1983,30.6603602414013,1,409
TESE1_2_cell_002-129,1.8000930335373453,1725,24.19419789668045,1,379
TESE1_2_cell_036-070,2.1067186060752507,2017,32.591333345528916,1,416
TESE1_2_cell_360-095,1.541514203135009,1647,26.447401330834882,1,394
TESE1_2_cell_351-380,1.0848080797081798,1166,20.841484895424156,1,360
TESE1_2_cell_234-191,1.2196883885396688,1222,24.301881383503964,1,380
TESE1_2_cell_111-064,1.2114767635201351,1190,22.502568299469196,1,368
TESE1_2_cell_111-134,1.4691820167927339,1548,33.16653331647514,1,418
TESE1_2_cell_374-258,0.9721166299720265,925,23.033889744937103,1,372
TESE1_2_cell_211-352,1.2146216411871906,1414,26.234022553796244,1,391
TESE1_2_cell_169-234,0.712489507014005,723,22.016758855447943,1,365
TESE1_2_cell_223-305,0.7953046189131318,739,27.606650761931412,1,395
TESE1_2_cell_174-348,0.6211133392434498,558,19.77136207606669,1,354
TESE1_2_cell_348-377,0.779405515151907,766,32.88853651548745,1,417
TESE1_2_cell_374-090,0.4570555542787242,389,18.73048455057777,1,346
TESE1_2_cell_011-298,0.41687100631079355,418,24.411817044930334,1,381
TESE1_2_cell_160-057,0.47155693463236875,474,23.9084750863231,1,378
TESE1_2_cell_076-035,0.27674923470087887,246,11.479793353076717,1,288
TESE2_1_cell_269-330,3.9075105013163864,3343,36.11620764942151,1,434
TESE2_1_cell_238-114,2.948497528290424,2782,33.23825747996161,1,419
TESE2_1_cell_189-207,1.241003670505267,1343,33.88733847488053,1,424
TESE2_1_cell_295-139,1.5139091658353,1624,23.773018877218018,1,377
TESE2_2_cell_334-256,3.378472191547282,3067,35.687391964392894,1,431
TESE2_2_cell_183-061,2.6078024476927513,2382,28.291862848708476,1,402
TESE2_2_cell_015-138,2.5915539130796317,2689,35.43907513964666,1,428
TESE2_2_cell_235-210,2.0796377150533845,2157,26.03338491342546,1,389
TESE2_2_cell_062-121,1.669405894928597,1706,26.32727457009969,1,393
TESE2_2_cell_222-101,2.198269489271754,2169,30.53358136554676,1,405
TESE2_2_cell_381-367,1.864912456563877,1978,26.133769299007984,1,390
TESE2_2_cell_057-196,1.1959270906108055,1379,29.872843142403653,1,403
TESE2_2_cell_321-218,0.9565669570626969,1050,36.05298017011,1,433
TESE2_2_cell_197-033,0.8922716803140078,1016,33.74156775715568,1,422
TESE2_2_cell_369-356,0.5700964348667726,543,19.61660888703496,1,353
TESE2_2_cell_114-382,0.29579321612915904,257,17.82465418099163,1,334
TESE1_1_cell_362-151,6.29988882881584,4071,46.10302693568654,1,496
TESE1_1_cell_334-375,5.197085060235065,4079,51.91319354729262,2,580
TESE1_1_cell_110-007,6.276476961738871,4100,43.6418409019915,1,476
TESE1_1_cell_088-017,6.076253083603008,3907,40.76424309041977,1,458
TESE1_1_cell_096-150,4.807469660372085,3530,40.30098045715924,1,454
TESE1_1_cell_260-042,4.164342177459248,3229,40.757350995678564,1,457
TESE1_1_cell_331-119,4.087292674616389,3251,40.85676589301538,1,459
TESE1_1_cell_150-085,3.8168331952496213,3213,40.863955162045684,1,460
TESE1_1_cell_322-283,3.1714344117994657,2772,47.12545090047436,1,518
TESE1_1_cell_027-133,3.1364913266099608,2946,51.93484185621989,2,581
TESE1_1_cell_137-123,3.2063774969889702,2844,48.65914741727933,1,544
TESE1_1_cell_179-108,3.068701741342321,2740,48.12775816063568,1,536
TESE1_1_cell_106-113,2.7283560915965435,2671,49.983961818374446,1,562
TESE1_1_cell_131-052,3.003358172037947,2876,53.18261072405542,3,591
TESE1_1_cell_362-332,3.2297893640659385,2944,53.62353395901119,3,595
TESE1_1_cell_032-134,2.897830054765642,2805,49.665939598811136,1,558
TESE1_1_cell_058-062,2.8296910386461076,2468,48.127752950946096,1,535
TESE1_1_cell_085-061,2.5896320433942086,2524,47.13209631302091,1,520
TESE1_1_cell_258-306,2.9046439563775954,2678,51.83204761399423,2,577
TESE1_1_cell_087-369,2.8466384349630176,2773,53.39458297800756,3,593
TESE1_1_cell_302-182,2.6228279743242386,2440,52.39524121319601,3,582
TESE1_1_cell_202-351,2.4063555615752557,2274,47.318845211571755,1,524
TESE1_1_cell_011-024,2.431514582911699,2492,53.72454940865848,3,598
TESE1_1_cell_366-306,2.4039095456119903,2323,45.78079282172991,1,492
TESE1_1_cell_082-156,1.9959490260245203,2014,48.98763202432157,1,553
TESE1_1_cell_009-027,2.292266388431522,2332,52.62778810405715,3,584
TESE1_1_cell_110-017,2.294188258116945,2202,47.4572964557213,1,528
TESE1_1_cell_183-136,2.1285580343186914,2233,52.83254364440207,3,588
TESE1_1_cell_019-006,2.043471621882247,2129,51.72394768175999,2,574
TESE1_1_cell_339-375,2.048713084660673,2086,47.02444751099937,1,509
TESE1_1_cell_223-079,2.0190114622495936,2133,40.0724277677498,1,452
TESE1_1_cell_192-376,1.90422342740207,1950,47.53959643378908,1,529
TESE1_1_cell_264-373,1.951221876981954,1925,47.67409742252603,1,530
TESE1_1_cell_136-282,1.9590840711495927,2002,47.236384791774356,1,523
TESE1_1_cell_040-319,1.719025075897694,1764,47.0479849885392,1,513
TESE1_1_cell_152-012,1.6362099639985674,1812,52.841460599016806,3,589
TESE1_1_cell_037-298,1.2906228514743638,1437,45.53325970945589,1,487
TESE1_1_cell_100-324,1.7111628817300555,1826,51.60160792867078,2,568
TESE1_1_cell_158-350,1.501853801444921,1630,39.31798358908498,1,449
TESE1_1_cell_056-159,1.1658760373478312,1263,37.00421835106854,1,437
TESE1_1_cell_158-159,1.2303460295224677,1379,38.86180139036111,1,446
TESE1_1_cell_165-112,0.666189919137911,748,48.5764020400391,1,542
TESE1_1_cell_245-350,0.6218122009472399,693,49.969359119711974,1,561
TESE1_1_cell_218-056,0.5010838416175004,596,40.55251646518475,1,455
TESE1_1_cell_056-350,0.6142994376314963,638,34.217251898959454,1,425
TESE1_1_cell_120-036,0.579531067867939,636,46.82875875892005,1,504
TESE1_1_cell_245-159,0.5065000198218736,548,48.23530693123774,1,537
TESE1_1_cell_264-088,0.4149491366253708,455,40.02628882767599,1,451
TESE1_1_cell_333-008,0.32863971620729365,337,37.21006142650285,1,438
TESE1_1_cell_231-376,0.38489808336239656,405,41.93481277630924,1,470
TESE1_1_cell_258-106,0.26224785434723435,238,40.26764870542829,1,453
TESE1_2_cell_361-375,4.215359081835925,3288,42.21165583422497,1,471
TESE1_2_cell_196-273,4.8355988439496365,3577,41.7565095113603,1,468
TESE1_2_cell_246-175,4.299571917142631,3328,41.43254687874071,1,465
TESE1_2_cell_031-029,3.644214354413467,3066,46.10331217669377,1,497
TESE1_2_cell_244-135,3.0337586561528163,2740,41.649303869602804,1,466
TESE1_2_cell_109-096,2.989380937962145,2736,51.886613267587435,2,579
TESE1_2_cell_331-115,2.6202072429350256,2535,48.66554184203681,1,547
TESE1_2_cell_064-062,2.3375176837519307,2234,49.70990172416928,1,559
TESE1_2_cell_028-277,2.8896184297461085,2629,45.02520673741532,1,480
TESE1_2_cell_182-035,2.2627394814463906,2215,47.12470090657814,1,517
TESE1_2_cell_216-354,2.1748576221947857,2112,48.673075111481054,1,548
TESE1_2_cell_337-189,2.0822584464425975,2195,50.206360564606136,1,566
TESE1_2_cell_109-092,2.460866774470883,2419,48.66042529058238,1,545
TESE1_2_cell_015-179,1.8591468475076087,1889,46.58886355807356,1,499
TESE1_2_cell_037-039,2.1701403056942024,2133,48.562652558099494,1,539
TESE1_2_cell_096-302,2.038230159103821,2132,48.57055627942308,1,541
TESE1_2_cell_082-136,2.017788454267961,2046,47.04531473213091,1,512
TESE1_2_cell_312-328,1.8671837571011949,1945,47.21062488427161,1,522
TESE1_2_cell_087-051,1.9127844832734988,1935,47.12238734273445,1,516
TESE1_2_cell_115-169,1.7572877541802019,1824,45.237871361461195,1,482
TESE1_2_cell_100-168,2.122268278984581,2015,48.57984498924963,1,543
TESE1_2_cell_362-300,1.626425900145506,1741,51.65746354060262,2,570
TESE1_2_cell_307-353,1.4384321018259696,1538,45.861906626429686,1,494
TESE1_2_cell_127-105,1.5210724982991486,1641,46.72551795010398,1,503
TESE1_2_cell_153-096,1.594802408049004,1732,45.35637780445466,1,485
TESE1_2_cell_171-278,1.0793919015038067,1213,47.34649878963576,1,526
TESE1_2_cell_087-067,1.041828084925089,1122,45.844614292681584,1,493
TESE1_2_cell_362-348,1.0704814147804829,1136,40.971467910765895,1,462
TESE1_2_cell_153-144,0.7692720204469505,830,44.56495405955768,1,478
TESE1_2_cell_317-067,0.7526740549819357,832,48.684593887415204,1,549
TESE1_2_cell_105-203,0.8119025843781466,905,46.4797024226102,1,498
TESE1_2_cell_317-019,0.6922225176040923,809,46.918187480104066,1,505
TESE1_2_cell_035-065,0.8264039647317911,900,48.8986862861907,1,552
TESE1_2_cell_057-058,0.39695344775277575,432,41.26259469294281,1,464
TESE1_2_cell_180-002,0.37983133600991836,385,47.42533753170539,1,527
TESE1_2_cell_304-351,0.48850433094927864,514,49.74881574664632,1,560
TESE1_2_cell_087-143,0.38384979080671144,407,41.72568732128375,1,467
TESE1_2_cell_180-140,0.3099451656309085,297,42.97629398435181,1,473
TESE1_2_cell_317-143,0.24075785695568883,201,39.34748443365276,1,450
TESE2_1_cell_173-147,3.3886056862522387,2989,47.12918478229608,1,519
TESE2_1_cell_297-047,3.1284544170163744,2729,47.04947515606565,1,514
TESE2_1_cell_059-357,3.067304017934741,2686,46.958005159608845,1,508
TESE2_1_cell_302-371,3.6003607825006383,3055,46.62956334667597,1,500
TESE2_1_cell_316-315,3.6377498836534086,3129,40.97437330856276,1,463
TESE2_1_cell_340-089,2.6864243893691375,2574,45.67351149990527,1,490
TESE2_1_cell_141-277,2.555387819908494,2385,44.91083030607771,1,479
TESE2_1_cell_334-367,2.6002896843770076,2489,50.03075777559015,1,563
TESE2_1_cell_225-189,2.6630125222921692,2570,51.80512315823423,2,576
TESE2_1_cell_289-383,2.0069560978592142,2174,51.67303608556145,2,571
TESE2_1_cell_238-136,3.065906294527161,2950,53.62352874932161,3,594
TESE2_1_cell_315-166,2.1641999812119863,2186,53.30869851294166,3,592
TESE2_1_cell_283-331,2.007480244137057,2163,52.862956036561215,3,590
TESE2_1_cell_276-251,2.3086896384705895,2339,53.7307589016775,3,599
TESE2_1_cell_135-383,1.9279847253309332,2102,52.42310628038849,3,583
TESE2_1_cell_312-364,2.335421098640561,2343,48.66373860022249,1,546
TESE2_1_cell_171-208,1.6735990651513377,1859,51.645705577339555,2,569
TESE2_1_cell_265-053,1.7314298711399683,1799,47.912307453403436,1,532
TESE2_1_cell_097-349,1.9886109781347243,2036,47.324106621989436,1,525
TESE2_1_cell_248-027,1.939865374295365,2066,47.031615113466636,1,510
TESE2_1_cell_126-296,1.835560265004693,1915,47.13796685951243,1,521
TESE2_1_cell_288-260,1.847615629395072,1956,46.706928827862,1,501
TESE2_1_cell_308-018,1.7127353205635831,1866,48.89536591950227,1,551
TESE2_1_cell_372-101,1.576806719176409,1780,48.56597466442284,1,540
TESE2_1_cell_202-096,1.6493136209446317,1741,48.777664392669806,1,550
TESE2_1_cell_284-189,1.7648005174959454,1865,51.697283604071465,2,573
TESE2_1_cell_172-037,1.4394803943816548,1614,49.31684423147707,1,556
TESE2_1_cell_286-092,1.8427235974685414,2033,51.6937550980842,2,572
TESE2_1_cell_338-210,1.0968634440985592,1268,53.695906596659775,3,597
TESE2_1_cell_047-266,1.2013432688151788,1348,49.53059555824381,1,557
TESE2_1_cell_324-336,1.4653382774218884,1661,51.8798467971916,2,578
TESE2_1_cell_273-297,0.8597746110877683,1007,46.72440903877686,1,502
TESE2_1_cell_363-341,0.5468592832157518,589,45.41519045929539,1,486
TESE2_1_cell_299-071,0.5527996076979677,647,47.90615107414527,1,531
TESE2_1_cell_255-316,0.6207639083915547,733,43.5229776926407,1,475
TESE2_1_cell_053-288,0.3901395461408223,422,38.071634429884405,1,444
TESE2_2_cell_368-331,3.1661929490210396,2769,48.12774774125651,1,534
TESE2_2_cell_261-197,3.4289649496461165,2949,46.09203685862389,1,495
TESE2_2_cell_349-360,3.4390984443510733,2937,45.355540642908885,1,484
TESE2_2_cell_334-019,2.300827444302951,2309,49.26979632488726,1,554
TESE2_2_cell_278-319,2.6072783014149086,2538,51.75386496911299,2,575
TESE2_2_cell_241-345,2.929453546862144,2725,45.57423937476965,1,488
TESE2_2_cell_314-013,2.2840547634119885,2286,45.57501122446014,1,489
TESE2_2_cell_381-220,2.297857282061843,2320,49.31555900659041,1,555
TESE2_2_cell_125-199,2.095012672536767,2169,47.09373884246581,1,515
TESE2_2_cell_212-272,2.0499360926423056,2110,52.76529969701114,3,586
TESE2_2_cell_269-136,2.083656169850178,2150,50.102102168902334,1,565
TESE2_2_cell_092-293,2.1932027419192757,2168,47.03477388548649,1,511
TESE2_2_cell_175-255,1.248691149246958,1453,46.94743286313299,1,506
TESE2_2_cell_324-363,2.0819090155907025,2143,37.68242663823879,1,442
TESE2_2_cell_293-355,1.641451426776993,1773,48.46553928036854,1,538
TESE2_2_cell_308-196,1.3818243038189717,1564,48.12774253156693,1,533
TESE2_2_cell_194-269,1.2658132609898154,1459,52.78262365123982,3,587
TESE2_2_cell_076-204,1.5769814346023565,1740,46.95799994991926,1,507
TESE2_2_cell_300-200,0.9443368772463702,1066,45.734681939022295,1,491
TESE2_2_cell_230-080,0.9291366351889355,1090,45.30735281470742,1,483
TESE2_2_cell_230-237,0.6915236559003022,827,44.32897899342228,1,477
TESE2_2_cell_193-126,0.39905003286414603,429,41.819179197126104,1,469
TESE1_1_cell_334-001,3.9847347195851923,3677,59.27111727126113,3,644
TESE1_1_cell_213-183,2.879484935041152,2868,58.77276701729901,3,640
TESE1_1_cell_289-280,3.0061536188531073,2973,62.739389642132224,3,669
TESE1_1_cell_161-010,3.077437512639697,3061,58.37775992160569,3,636
TESE1_1_cell_152-041,3.7747267775962676,3532,60.32738429877784,3,648
TESE1_1_cell_166-037,3.3124297605391178,3071,58.068990058216094,3,627
TESE1_1_cell_005-068,2.574431801336774,2724,63.61958490430156,3,682
TESE1_1_cell_227-303,3.1501191298338673,2949,58.87951866865291,3,641
TESE1_1_cell_030-209,2.7840903124738037,2900,63.50504120235936,3,680
TESE1_1_cell_219-167,2.5017501841426038,2471,55.78861680068608,3,618
TESE1_1_cell_085-000,2.618634804101498,2641,55.56445254942503,3,617
TESE1_1_cell_365-124,1.993503010061255,2096,59.02609396334271,3,642
TESE1_1_cell_215-277,1.9955995951726253,2174,63.46083709715927,3,679
TESE1_1_cell_032-157,1.9587346402976977,2037,57.55679780235451,3,622
TESE1_1_cell_336-156,2.074046821423064,2296,60.19877264821119,3,646
TESE1_1_cell_058-170,1.818612868687783,1992,55.792620081969616,3,619
TESE1_1_cell_108-135,2.1909314413819576,2385,65.52749694879948,3,695
TESE1_1_cell_028-038,2.111086491723939,2221,55.899418369446764,3,620
TESE1_1_cell_000-378,2.10182657414872,2246,37.46176899542162,1,440
TESE1_1_cell_062-166,1.8470914831172294,2066,62.006005356917804,3,663
TESE1_1_cell_219-062,1.9024762731425948,2073,58.43966040382534,3,637
TESE1_1_cell_012-061,2.0406761750670865,2297,65.8438064227551,3,699
TESE1_1_cell_242-141,1.811274820797987,1997,54.919227980509746,3,609
TESE1_1_cell_069-098,1.6000438708274298,1791,63.90277167260829,3,684
TESE1_1_cell_064-003,1.7681201105889484,1904,62.09025604768085,3,664
TESE1_1_cell_340-166,1.2663374072676579,1410,52.71026906640396,3,585
TESE1_1_cell_227-277,1.4300457613804884,1648,64.15274968888932,3,686
TESE1_1_cell_260-131,1.4849064051280112,1668,58.123715637697764,3,629
TESE1_1_cell_168-164,1.1251673431020581,1318,60.65554520247749,3,650
TESE1_1_cell_000-158,1.2701811466385033,1449,58.12821151011262,3,630
TESE1_1_cell_022-348,0.8197647785457851,956,62.75970951324125,3,670
TESE1_1_cell_159-110,0.7547706400933061,766,33.60500279678585,1,421
TESE1_1_cell_338-110,0.8099807146927238,942,66.04469926317958,3,700
TESE1_1_cell_302-087,0.4049903573463619,448,69.43186862529105,3,732
TESE1_1_cell_028-062,0.49252278574607167,531,53.654311903273,3,596
TESE1_1_cell_069-030,0.43381840262770344,446,67.01717765674003,3,712
TESE1_2_cell_153-027,4.403178164729513,3866,56.981400183120144,3,621
TESE1_2_cell_180-091,3.640021184190726,3432,64.88721994299752,3,689
TESE1_2_cell_123-272,2.926658100046984,2828,66.78371199652031,3,711
TESE1_2_cell_208-231,2.514154979384878,2668,60.943965387530255,3,653
TESE1_2_cell_171-349,2.5566108278901267,2602,61.366484283545546,3,654
TESE1_2_cell_005-146,2.5599304209831297,2593,58.36033207720474,3,635
TESE1_2_cell_068-091,2.699003900037359,2790,63.40860348076955,3,678
TESE1_2_cell_348-022,2.1519699013956597,2233,54.80361499390185,3,606
TESE1_2_cell_081-089,1.9562886243344324,1967,63.34418577229193,3,674
TESE1_2_cell_203-018,1.9594335020014877,2176,63.37215834935936,3,675
TESE1_2_cell_244-380,2.2440449308700052,2377,55.46568585332496,3,615
TESE1_2_cell_301-032,2.086102185813443,2202,58.54118703565679,3,638
TESE1_2_cell_177-139,2.014818292026853,2169,54.782856914827995,3,601
TESE1_2_cell_304-083,2.1425352683944934,2238,60.001991512877346,3,645
TESE1_2_cell_128-207,1.8626411560265592,2043,61.37734757542057,3,656
TESE1_2_cell_128-049,1.9077177359210205,2083,55.32096081154119,3,613
TESE1_2_cell_096-066,1.5809998893991497,1765,65.67322620326276,3,696
TESE1_2_cell_128-073,1.4756464875527924,1666,63.61397411694333,3,681
TESE1_2_cell_354-330,1.3557917053527904,1492,65.74851468306531,3,698
TESE1_2_cell_078-088,1.3797277187076014,1588,64.97307163240183,3,690
TESE1_2_cell_123-117,1.3047748009761133,1549,63.99459079686297,3,685
TESE1_2_cell_100-143,1.4939916072772823,1685,54.784550637378906,3,602
TESE1_2_cell_096-230,1.149103356456869,1294,55.441122526056745,3,614
TESE1_2_cell_248-232,1.2418772476350044,1373,58.345168520414354,3,634
TESE1_2_cell_058-081,0.6778958526763952,647,33.88662151316454,1,423
TESE1_2_cell_225-291,1.0210369492373335,1200,62.5504707584905,3,666
TESE1_2_cell_215-083,0.8753242839970979,992,55.31328169401164,3,612
TESE1_2_cell_102-188,0.7383473900542388,850,66.25762087436551,3,702
TESE1_2_cell_074-252,0.7357266586650258,850,63.40563965191971,3,677
TESE1_2_cell_279-083,0.6534356930437418,736,54.992095810680446,3,610
TESE1_2_cell_055-112,0.5933335865177933,662,54.89473400588626,3,608
TESE1_2_cell_148-112,0.48221457561516773,537,70.28120429655809,3,739
TESE1_2_cell_018-074,0.47068335750263113,488,50.498203343301185,1,567
TESE2_1_cell_383-018,3.478409415189266,3409,64.58317062569085,3,687
TESE2_1_cell_194-282,3.2783602524793505,3103,55.24433989954273,3,611
TESE2_1_cell_347-195,2.506467500643187,2571,61.36981403571677,3,655
TESE2_1_cell_304-329,2.185340547751637,2309,54.07456389573113,3,600
TESE2_1_cell_252-081,2.3387406917335634,2481,62.42841976826889,3,665
TESE2_1_cell_149-294,2.0539545474390986,2216,63.901808382948985,3,683
TESE2_1_cell_376-264,2.325637034787499,2387,54.80360978421227,3,605
TESE2_1_cell_055-013,1.6599712619274307,1913,37.534235736513686,1,441
TESE2_1_cell_052-270,1.7454071052157702,1895,58.11593332332674,3,628
TESE2_1_cell_105-103,1.6613689853350109,1887,61.65283077039817,3,657
TESE2_1_cell_377-096,1.3994705618396717,1574,58.01919501772551,3,626
TESE2_1_cell_310-294,1.1712922155522045,1392,63.22340068819502,3,673
TESE2_1_cell_134-216,1.3021540695869005,1520,60.35301376474699,3,649
TESE2_1_cell_206-084,1.2259781438737798,1437,60.23566998256859,3,647
TESE2_1_cell_096-134,1.1012313297472471,1251,58.6862334348707,3,639
TESE2_1_cell_130-357,0.6562311398589021,744,57.704521717060466,3,623
TESE2_1_cell_046-127,0.3681254024714342,375,63.1347718774236,3,672
TESE2_1_cell_313-213,0.2271300537317819,177,40.64904728427416,1,456
TESE2_1_cell_012-075,0.3083727267973808,282,62.60660303489919,3,667
TESE2_2_cell_059-256,3.5016465668402867,3426,61.97219022707559,3,660
TESE2_2_cell_140-194,2.321793295416654,2484,63.3762908398788,3,676
TESE2_2_cell_089-362,2.1612298189708787,2312,65.74758127357481,3,697
TESE2_2_cell_355-343,2.077016983664172,2201,58.220093559011595,3,632
TESE2_2_cell_171-138,1.8975842412160642,2062,54.80360457452269,3,604
TESE2_2_cell_210-307,1.541514203135009,1735,60.77602671047882,3,651
TESE2_2_cell_040-219,1.7541428765131464,1927,58.01194599352671,3,625
TESE2_2_cell_195-336,1.7585107621618346,1922,54.803599364833104,3,603
TESE2_2_cell_325-122,1.320673904737338,1568,61.65325540528875,3,658
TESE2_2_cell_249-191,1.6807623976151862,1832,58.34491354688691,3,633
TESE2_2_cell_209-309,1.5172287589283031,1735,60.890419494032074,3,652
TESE2_2_cell_197-233,1.5998691554014823,1796,57.910583694452335,3,624
TESE2_2_cell_050-171,1.669056464076702,1828,55.5540492686858,3,616
TESE2_2_cell_339-114,1.4578255141061447,1687,65.51616476438208,3,693
TESE2_2_cell_127-315,1.6391801262396752,1831,61.974080978387015,3,661
TESE2_2_cell_295-142,1.5621306233968169,1789,62.644744014220514,3,668
TESE2_2_cell_182-352,1.2652891147119727,1485,61.98362063494358,3,662
TESE2_2_cell_177-326,1.149103356456869,1334,59.12950676146617,3,643
TESE2_2_cell_090-334,1.6465181741294712,1852,61.763135294053136,3,659
TESE2_2_cell_014-036,1.2366357848565788,1403,54.88572218842504,3,607
TESE2_2_cell_252-302,1.288002120085151,1530,62.96653088576848,3,671
TESE1_1_cell_340-076,4.883645586085206,4119,77.35749822628044,4,811
TESE1_1_cell_361-013,4.709104875563629,3910,71.5979738896352,3,754
TESE1_1_cell_112-169,5.206170262384337,4056,82.39341226382727,5,859
TESE1_1_cell_147-210,4.040993086740295,3697,71.61244269102137,3,758
TESE1_1_cell_011-182,3.713052232236792,3144,81.34607937498791,5,847
TESE1_1_cell_149-037,3.268925619478184,2812,73.70681926245217,3,779
TESE1_1_cell_257-038,2.9766267118679757,3033,65.51955516475084,3,694
TESE1_1_cell_017-090,2.506642216069135,2556,69.10636302253722,3,729
TESE1_1_cell_025-089,2.4093257238163637,2603,45.22879010311044,1,481
TESE1_1_cell_367-028,3.014190528446693,2962,71.59817915565903,3,755
TESE1_1_cell_284-062,3.251978223161274,3219,69.78533313020283,3,736
TESE1_1_cell_275-349,2.861489246168557,2915,71.60402698001728,3,757
TESE1_1_cell_162-133,2.84995802805602,2975,71.59258382843745,3,752
TESE1_1_cell_330-066,2.7547381209146193,2860,66.65594912398727,3,709
TESE1_1_cell_039-086,2.4489861255064516,2605,77.16542608104574,4,810
TESE1_1_cell_174-000,2.2407253377770022,2461,77.0993491295044,4,807
TESE1_1_cell_321-333,1.9606565099831204,2120,80.69628268560169,5,838
TESE1_1_cell_098-190,2.678911626053394,2818,66.5849272515563,3,708
TESE1_1_cell_091-133,2.074396252274959,2277,71.60201860358322,3,756
TESE1_1_cell_283-305,2.6125197641933346,2604,79.18057669237099,5,821
TESE1_1_cell_263-302,2.520444734718989,2659,68.77842577483848,3,727
TESE1_1_cell_089-005,2.0508096697720433,2274,66.25959790726132,3,703
TESE1_1_cell_229-011,2.025475933009652,2268,72.1829193384568,3,772
TESE1_1_cell_072-189,2.426797266411116,2574,71.7134818946853,3,763
TESE1_1_cell_098-306,2.325462319361552,2483,77.07361435255905,4,805
TESE1_1_cell_135-139,2.0039859356181067,2266,71.85842288109507,3,766
TESE1_1_cell_154-141,1.9587346402976977,2174,76.84464224600002,4,798
TESE1_1_cell_259-015,1.910513182736181,2192,67.63039570116857,3,718
TESE1_1_cell_104-124,1.979176345133558,2209,69.11197393063733,3,730
TESE1_1_cell_219-006,1.7885618154248089,2107,69.61922210155666,3,733
TESE1_1_cell_112-180,1.7716144191078989,2021,67.30341461160037,3,715
TESE1_1_cell_029-182,1.5036009557043963,1755,66.3150856241157,3,704
TESE1_1_cell_017-020,1.2885262663629935,1506,71.61390825883252,3,759
TESE1_1_cell_292-130,1.7618303552548376,2030,68.9873962294109,3,728
TESE1_1_cell_250-290,1.9513965924079015,2046,78.41290781812275,5,815
TESE1_1_cell_222-301,1.4920697375918597,1655,71.70492064955707,3,762
TESE1_1_cell_050-373,1.5008055088892358,1763,73.50968300604153,3,777
TESE1_1_cell_308-014,1.591482814956001,1871,67.21325214830952,3,713
TESE1_1_cell_078-139,0.9141111085574484,895,58.21378624797123,3,631
TESE1_1_cell_103-104,1.0493408482408324,1217,70.74029516434577,3,742
TESE1_1_cell_226-379,0.8388087599740653,960,67.39733223456624,3,716
TESE1_1_cell_368-374,0.7598373874457842,885,72.81397795541201,3,774
TESE1_1_cell_340-100,0.5914117168323706,682,78.01986621928187,5,814
TESE1_1_cell_074-106,0.373716296101755,360,80.69574673724776,5,837
TESE1_1_cell_376-144,0.2975403703886343,287,79.67412917062455,5,825
TESE1_2_cell_310-009,2.593650498191002,2807,50.083064777767,1,564
TESE1_2_cell_174-179,2.7367424320420244,2852,72.09806091044139,3,771
