CELLNAME,Size_Factor,num_genes_expressed,Pseudotime,State,ORDER
Mouse_4m_2_cell_079-073,2.2627628449318786,2431,4.84362085123817,1,316
Mouse_4m_2_cell_101-173,2.062047937891066,2255,5.921012036098981,1,354
Mouse_4m_2_cell_233-330,1.6638132959909884,1913,6.401592703528807,1,372
Mouse_4m_2_cell_014-128,2.2087353880439027,2408,5.927228624748949,1,356
Mouse_4m_2_cell_351-212,1.736576080670762,2001,8.442939796517372,1,402
Mouse_4m_2_cell_374-346,2.1313250801909702,2347,8.448591140577772,1,403
Mouse_4m_2_cell_114-094,2.15383652056096,2358,7.359559259245278,1,385
Mouse_4m_2_cell_018-022,1.84070964676936,2165,9.589366244859928,1,414
Mouse_4m_2_cell_041-172,1.4569985147854045,1856,10.801819523972792,1,430
Mouse_4m_2_cell_129-043,1.8876205837984354,2173,6.385136363315732,1,368
Mouse_4m_2_cell_023-270,2.1464295305037377,2339,5.952725652428011,1,361
Mouse_4m_2_cell_213-101,1.488950236600874,1781,4.9073788837864285,1,320
Mouse_4m_2_cell_103-126,2.0396817326202377,2301,8.990309274454352,1,408
Mouse_4m_2_cell_290-312,1.6898103787408476,2021,8.417222641081608,1,401
Mouse_4m_2_cell_092-017,1.7561828190575273,1997,5.883056513600833,1,341
Mouse_4m_2_cell_069-273,1.9638690108580783,2150,6.381278893989818,1,367
Mouse_4m_2_cell_207-316,1.6174832993585577,1946,11.378232950108734,1,439
Mouse_4m_2_cell_272-322,1.5377492299190454,1825,10.83104637032303,1,433
Mouse_4m_2_cell_271-219,1.6847271502702048,2010,9.545189058200513,1,411
Mouse_4m_2_cell_187-048,1.385542845998082,1653,5.4039086594310275,1,329
Mouse_4m_2_cell_111-121,1.6508873721656394,2017,1.6626728690684083,1,272
Mouse_4m_2_cell_104-092,1.3923688956586597,1692,5.883211692074978,1,342
Mouse_4m_2_cell_011-023,1.415896981722778,1733,6.400848804639348,1,371
Mouse_4m_2_cell_099-153,1.5474799815628475,1874,6.36861183519405,1,365
Mouse_4m_2_cell_100-310,1.401083001608333,1632,5.95321099192741,1,362
Mouse_4m_2_cell_341-088,1.2041442071457127,1519,5.380870987902062,1,324
Mouse_4m_2_cell_225-220,1.3432794321421657,1554,6.491618803781078,1,378
Mouse_4m_2_cell_146-246,1.2103893164096453,1491,6.457976818157527,1,375
Mouse_4m_2_cell_080-090,1.3284654520277208,1626,5.904531135443836,1,348
Mouse_4m_2_cell_325-248,1.1614450879923126,1445,8.615027457611495,1,405
Mouse_4m_2_cell_163-252,1.1501167502577372,1462,5.913032721906692,1,351
Mouse_4m_2_cell_166-315,1.1764043032059188,1460,5.411024676053804,1,331
Mouse_4m_2_cell_347-227,0.9936985484610984,1264,9.122315511673486,1,409
Mouse_4m_2_cell_181-131,0.8648750155050922,1151,11.934627076529845,1,444
Mouse_4m_2_cell_127-165,0.7958883434035106,1061,8.056450646569047,1,399
Mouse_4m_2_cell_029-142,1.052373528522233,1374,5.9504690771826105,1,360
Mouse_4m_2_cell_319-289,1.1013177569395658,1415,1.7472924862344623,1,278
Mouse_4m_2_cell_027-105,0.877074763834635,1165,2.867475588181529,1,297
Mouse_4m_2_cell_319-361,0.859646551935288,1074,5.926892460600371,1,355
Mouse_4m_2_cell_321-366,0.737939538838182,988,11.341126811658688,1,436
Mouse_4m_2_cell_379-200,0.8242091877399493,1075,1.4129122348727008,1,244
Mouse_4m_2_cell_052-322,0.8348113499787186,1132,1.4632720043047731,1,251
Mouse_4m_2_cell_355-319,0.5850069794214124,780,4.372082410269261,1,312
Mouse_4m_2_cell_156-191,0.7937098169160921,1038,5.913936153450192,1,352
Mouse_4m_2_cell_274-296,0.8016977473699595,1055,6.445259247211062,1,374
Mouse_4m_2_cell_011-175,0.5744048171826431,780,5.393850631499499,1,326
Mouse_4m_2_cell_022-053,0.6140539992536573,840,6.87232455146509,1,381
Mouse_4m_2_cell_354-221,0.37949931410827975,447,1.1629294757644795,1,221
Mouse_4m_2_cell_171-190,0.5099204331550594,641,2.2600264134342463,1,285
Mouse_4m_2_cell_015-264,0.5956091416601819,811,1.404555403988399,1,243
Mouse_4m_2_cell_023-019,0.6974189461722002,962,3.6862264298754144,1,302
Mouse_4m_2_cell_056-067,0.5558147244900064,728,3.3657427599406535,1,300
Mouse_4m_2_cell_377-018,0.5125346649399615,673,1.3237386003690685,1,234
Mouse_4m_2_cell_305-221,0.36628292008460833,471,1.718950766414747,1,276
Mouse_4m_2_cell_304-305,0.4882804033800369,649,1.5508600920708768,1,259
Mouse_4m_2_cell_341-021,0.4541501550771492,540,1.560470560400921,1,262
Mouse_4m_2_cell_030-155,0.5337389894175002,707,1.6620889806701644,1,271
Mouse_4m_2_cell_171-000,0.4609762047377267,611,1.5595221315664458,1,261
Mouse_4m_2_cell_199-249,0.3806611949015695,445,2.280380717186943,1,286
Mouse_4m_2_cell_158-079,0.4983016252221614,648,1.6332211109776837,1,269
Mouse_4m_2_cell_267-054,0.3892300657520818,482,1.394343464979709,1,242
Mouse_4m_2_cell_124-267,0.41696996969187566,540,3.3556030760201616,1,299
Mouse_4m_2_cell_145-205,0.2999104797679287,360,1.6899622626578212,1,275
Mouse_4m_2_cell_188-219,0.3042675327427654,387,2.3715238720965437,1,290
Mouse_4m_2_cell_257-096,0.2827727380669042,339,2.204978609479855,1,283
Mouse_4m_2_cell_064-034,0.3206790989479838,355,1.3438373871486948,1,237
Mouse_4m_2_cell_160-022,0.2744943374147144,319,1.2143777069895951,1,226
Mouse_4m_2_cell_018-143,0.346676181697843,433,2.2172520970869414,1,284
Mouse_4m_2_cell_062-356,0.2970057777847042,349,1.3108463088602125,1,231
Mouse_4m_2_cell_349-370,0.3083341155192797,378,5.427138472250315,1,334
Mouse_4m_2_cell_058-009,0.24225214540092255,270,0.9068226281439002,1,200
Mouse_4m_2_cell_295-138,0.2461734930782756,298,1.4334043799921812,1,249
Mouse_4m_2_cell_231-284,0.24951390035898377,284,4.886580673304439,1,317
Mouse_4m_2_cell_313-213,0.2130598904695164,253,2.7724245042067452,1,294
Mouse_4m_2_cell_003-111,0.23223092355879804,273,1.4945752214556602,1,254
Mouse_4m_2_cell_105-050,0.2118980096762266,220,1.5737224589056835,1,264
Mouse_4m_2_cell_096-009,0.2159645924527409,253,1.601388099972429,1,267
Mouse_4m_2_cell_060-049,0.20855760239551846,221,1.325680033917388,1,235
Mouse_4m_2_cell_158-184,0.21393130106448377,249,1.6893024830867933,1,274
Mouse_4m_2_cell_280-001,0.20158631763577967,218,0.7846731410756473,1,177
Mouse_4m_2_cell_042-000,0.24631872817743683,293,11.95031665337186,1,449
Mouse_4m_2_cell_308-248,0.2017315527349409,231,2.776205182273069,1,295
Mouse_4m_2_cell_346-240,0.22743816528647764,251,1.598961249614365,1,266
Mouse_4m_1_cell_330-107,4.543244371961427,3890,13.665001022685386,1,463
Mouse_4m_1_cell_191-363,3.462259528904432,3395,7.452162698648216,1,390
Mouse_4m_1_cell_258-200,3.370470946234538,3231,19.459285074876306,1,524
Mouse_4m_1_cell_175-141,2.5892513478463113,2757,10.24011057281765,1,423
Mouse_4m_1_cell_351-252,2.8592433971870275,2918,15.383940950134635,1,483
Mouse_4m_1_cell_213-001,2.441692487098507,2668,11.35189968344201,1,437
Mouse_4m_1_cell_246-076,2.4315260301572215,2632,14.792535262660863,1,474
Mouse_4m_1_cell_281-026,2.118108686167299,2382,10.182275324668057,1,419
Mouse_4m_1_cell_173-190,1.8292360739356233,2187,13.060697762627354,1,456
Mouse_4m_1_cell_341-250,2.166181503989664,2515,24.29677836528321,1,554
Mouse_4m_1_cell_095-342,2.466818159253399,2652,17.7142071232271,1,504
Mouse_4m_1_cell_173-013,1.7772419084359048,2129,17.079281947507482,1,494
Mouse_4m_1_cell_234-150,1.9879780373188416,2289,18.32086935061689,1,514
Mouse_4m_1_cell_333-278,1.6471112595874475,2011,10.172255566227346,1,418
Mouse_4m_1_cell_275-382,2.082235616674476,2353,10.270299551500882,1,425
Mouse_4m_1_cell_219-022,1.9014179182187518,2231,20.612767884100116,1,529
Mouse_4m_1_cell_021-310,1.5377492299190454,1882,10.874338348642352,1,434
Mouse_4m_1_cell_245-100,1.880939769237019,2247,16.58824264728399,1,491
Mouse_4m_1_cell_245-314,1.6805153323945292,2139,26.701155334414818,1,569
Mouse_4m_1_cell_117-055,1.7865369547822232,2111,16.99706852081969,1,493
Mouse_4m_1_cell_125-121,1.7585065806441067,2148,24.22519158482163,1,549
Mouse_4m_1_cell_238-091,1.741804544240566,2107,16.493671891632278,1,486
Mouse_4m_1_cell_213-377,1.532956471646725,1893,15.353631902937845,1,480
Mouse_4m_1_cell_115-177,1.648708845678221,2030,23.672390120811883,1,548
Mouse_4m_1_cell_297-255,1.4866264750142943,1857,18.844158314637415,1,516
Mouse_4m_1_cell_129-229,1.2869282136676108,1674,14.78870950910576,1,473
Mouse_4m_1_cell_316-149,1.3901903691712414,1743,16.49899271310712,1,487
Mouse_4m_1_cell_258-014,1.7486305939011435,2179,26.659411032719632,1,567
Mouse_4m_1_cell_111-237,1.49083829288997,1857,10.780016274174951,1,429
Mouse_4m_1_cell_100-205,1.5993289119634047,1973,21.224874330536096,1,532
Mouse_4m_1_cell_065-136,1.758651815743268,2111,24.243709652601076,1,551
Mouse_4m_1_cell_141-323,1.2953518494189618,1663,18.859344574369807,1,518
Mouse_4m_1_cell_312-302,1.5836435212539925,1960,14.77525709580201,1,472
Mouse_4m_1_cell_243-143,1.250909909075627,1599,10.233860065931282,1,422
Mouse_4m_1_cell_156-198,1.4174945678135515,1738,10.222694959239673,1,421
Mouse_4m_1_cell_274-055,1.4179302731110353,1838,26.803622472354327,1,574
Mouse_4m_1_cell_083-016,1.358964822851578,1751,15.328484021802355,1,479
Mouse_4m_1_cell_291-329,1.2799569289078718,1612,26.71554412776082,1,570
Mouse_4m_1_cell_058-305,1.0696565053224187,1361,11.957612220872578,1,450
Mouse_4m_1_cell_328-008,1.1374812966307106,1457,11.372698650734094,1,438
Mouse_4m_1_cell_214-104,1.1672544919587617,1558,26.749212341944627,1,572
Mouse_4m_1_cell_084-003,1.1902016376262352,1540,17.69572112982064,1,502
Mouse_4m_1_cell_377-067,0.9218071743762922,1235,18.88303777221476,1,520
Mouse_4m_1_cell_375-009,0.7812195983882269,1062,24.264220097379784,1,552
Mouse_4m_1_cell_034-315,0.9666848200171105,1339,26.875324637291143,1,576
Mouse_4m_1_cell_007-001,0.983096386222329,1262,11.935738786074342,1,445
Mouse_4m_1_cell_072-320,0.9855653829080697,1319,22.46383390466587,1,539
Mouse_4m_1_cell_071-231,0.848608684399035,1183,19.506138123186982,1,526
Mouse_4m_1_cell_277-083,0.5977876681476002,820,13.051233075619992,1,453
Mouse_4m_1_cell_312-138,0.725739790508639,994,17.094997144853153,1,497
Mouse_4m_1_cell_183-266,0.5911068535861839,791,14.74858795153443,1,470
Mouse_4m_1_cell_111-211,0.6431010190859023,875,11.948599716548081,1,448
Mouse_4m_1_cell_152-163,0.7694555553561676,1026,14.812152951664578,1,477
Mouse_4m_1_cell_255-241,0.5552337840933614,731,17.711426304974296,1,503
Mouse_4m_1_cell_125-324,0.46126667493604917,606,13.07522963761283,1,457
Mouse_4m_1_cell_039-382,0.39431329422272465,528,12.50723568842031,1,452
Mouse_4m_2_cell_173-181,4.861454474223669,3951,18.273007840472896,1,510
Mouse_4m_2_cell_048-018,3.448607429583277,3326,19.46717934531124,1,525
Mouse_4m_2_cell_089-117,3.348395211162032,3300,24.227749455904686,1,550
Mouse_4m_2_cell_237-195,3.242809294071822,3073,10.752502947257083,1,426
Mouse_4m_2_cell_184-157,2.666080715302599,2879,20.659435587473205,1,531
Mouse_4m_2_cell_024-172,3.157120585566699,3093,13.623702933645653,1,460
Mouse_4m_2_cell_005-072,2.8669408574425725,2882,16.545880132839507,1,489
Mouse_4m_2_cell_361-136,2.448228066560762,2633,17.08266771722797,1,495
Mouse_4m_2_cell_310-057,1.9383076334057028,2286,25.46223310245506,1,560
Mouse_4m_2_cell_113-113,2.2271802456373786,2471,14.798270683624231,1,475
Mouse_4m_2_cell_005-093,2.305897669382762,2472,10.765803610327282,1,427
Mouse_4m_2_cell_194-342,1.9583500770899518,2427,16.50863998412459,1,488
Mouse_4m_2_cell_096-255,2.5564282154358744,2831,13.659443422058358,1,462
Mouse_4m_2_cell_017-005,1.9576239015941457,2241,14.829063858223995,1,478
Mouse_4m_2_cell_048-148,2.4768393810955236,2649,17.140523553174955,1,500
Mouse_4m_2_cell_339-330,2.3234711163812705,2555,17.6912875706812,1,501
Mouse_4m_2_cell_345-009,2.6365979901728704,2724,11.318248388523331,1,435
Mouse_4m_2_cell_113-017,2.0177512326468925,2253,11.381054913304757,1,440
Mouse_4m_2_cell_101-069,2.491362891011646,2721,25.46053491666447,1,557
Mouse_4m_2_cell_198-320,2.3668964110304764,2570,17.08783429203307,1,496
Mouse_4m_2_cell_332-119,2.4155501692494865,2581,11.912056537063561,1,442
Mouse_4m_2_cell_336-135,2.219918490679317,2529,23.05973091108471,1,545
Mouse_4m_2_cell_001-111,2.325213937571205,2591,22.452459633205052,1,537
Mouse_4m_2_cell_132-101,2.4736442089139765,2674,18.892588463099983,1,521
Mouse_4m_2_cell_136-125,2.1628410967089557,2497,21.85008353390034,1,534
Mouse_4m_2_cell_161-006,1.7770966733367435,2200,25.490471656822958,1,562
Mouse_4m_2_cell_260-077,1.9499264413386008,2265,14.19717121281173,1,465
Mouse_4m_2_cell_101-029,2.061466997494421,2407,25.500016849469546,1,563
Mouse_4m_2_cell_022-022,1.8745494248739252,2274,18.846865838636447,1,517
Mouse_4m_2_cell_361-064,1.5169806107389905,1814,8.039300902012396,1,397
Mouse_4m_2_cell_300-009,2.2568082058662684,2516,16.598709807279533,1,492
Mouse_4m_2_cell_107-145,1.9544287294125988,2274,11.3900852458529,1,441
Mouse_4m_2_cell_380-021,1.8439048189509069,2220,18.21227431179637,1,508
Mouse_4m_2_cell_111-183,2.1075065239285293,2419,20.60082947752382,1,527
Mouse_4m_2_cell_030-103,2.429347503669803,2638,14.770126719506617,1,471
Mouse_4m_2_cell_104-082,2.014120355167862,2341,18.879112709058866,1,519
Mouse_4m_2_cell_279-134,2.02457728230747,2359,26.049792608111524,1,565
Mouse_4m_2_cell_193-338,1.6455136734966742,1984,15.974405726747735,1,485
Mouse_4m_2_cell_039-161,1.5033285114178352,1845,21.249821488590616,1,533
Mouse_4m_2_cell_351-351,1.8502951633140008,2110,18.284746112595116,1,512
Mouse_4m_2_cell_198-250,1.9782472856750395,2163,13.605576757738477,1,459
Mouse_4m_2_cell_274-185,1.9602381333790477,2293,11.944256729933427,1,447
Mouse_4m_2_cell_339-379,1.772158679965262,2123,14.232579174381268,1,469
Mouse_4m_2_cell_232-019,1.7580708753466232,2090,16.546747489137015,1,490
Mouse_4m_2_cell_327-312,1.3640480513222208,1690,12.495784261175004,1,451
Mouse_4m_2_cell_233-004,1.2888162699567067,1682,25.486866383939805,1,561
Mouse_4m_2_cell_123-219,1.3640480513222208,1763,26.85433713789154,1,575
Mouse_4m_2_cell_036-042,1.6641037661893108,2030,26.04529528996218,1,564
Mouse_4m_2_cell_111-153,1.6238736437216517,2026,22.473587810988597,1,540
Mouse_4m_2_cell_021-338,1.2918662070390923,1639,27.364287030551655,1,581
Mouse_4m_2_cell_247-245,1.540072991505625,1930,24.275118558525296,1,553
Mouse_4m_2_cell_293-012,1.4063114651781372,1749,10.779641851247458,1,428
Mouse_4m_2_cell_033-043,1.3596909983473842,1708,23.66482875512419,1,547
Mouse_4m_2_cell_000-119,1.7134836999041272,2106,20.624685656589275,1,530
Mouse_4m_2_cell_204-070,1.1585403860090882,1491,15.36492820060928,1,482
Mouse_4m_2_cell_217-291,1.2471337964974352,1580,13.08501196786164,1,458
Mouse_4m_2_cell_111-137,1.3399390248614578,1721,25.452413063277415,1,556
Mouse_4m_2_cell_302-275,1.302032663980378,1634,10.810214530269544,1,431
Mouse_4m_2_cell_024-269,1.1915087535186861,1588,22.916345685380957,1,541
Mouse_4m_2_cell_318-271,1.5055070379052538,1822,15.361602135780965,1,481
Mouse_4m_2_cell_023-137,1.184973174056431,1479,18.299389229900672,1,513
Mouse_4m_2_cell_083-143,0.8109927937162779,1087,10.81538905586325,1,432
Mouse_4m_2_cell_184-155,0.6015637807257921,806,17.124377715524194,1,499
Mouse_4m_2_cell_035-242,0.8185450188726615,1084,23.04053463226354,1,544
Mouse_4m_2_cell_276-067,0.7836885950739676,1050,14.21368909228097,1,466
Mouse_4m_2_cell_232-377,0.7983573400892513,1072,21.86572446117706,1,535
Mouse_4m_2_cell_356-297,0.6937880686931697,887,14.217624716208034,1,467
Mouse_4m_2_cell_062-068,0.5227011218812472,697,15.930857008121288,1,484
Mouse_4m_2_cell_374-242,0.6051946582048227,787,18.26891801062092,1,509
Mouse_4m_2_cell_241-164,0.5232820622778921,655,13.054570508513901,1,455
Mouse_4m_1_cell_057-066,0.5028039132961594,675,30.932011743541153,1,627
Mouse_4m_1_cell_055-078,0.23005239707137967,309,46.367123185686395,3,928
Mouse_4m_1_cell_173-320,0.2407997944093103,301,37.37523037965774,3,804
Mouse_4m_1_cell_233-214,0.4739021285630757,651,25.462093732577298,1,559
Mouse_4m_1_cell_090-183,0.4509549828956022,565,18.28008699326079,1,511
Mouse_4m_1_cell_341-224,0.37949931410827975,523,27.481400765273555,1,586
Mouse_4m_1_cell_211-303,0.43890046966522056,618,27.553627308991643,1,592
Mouse_4m_1_cell_292-185,0.39358711872691854,507,27.37458993685373,1,583
Mouse_4m_1_cell_218-177,0.32823132410436745,412,17.106732237222797,1,498
Mouse_4m_1_cell_147-012,0.2705729897373613,326,14.808230771792392,1,476
Mouse_4m_1_cell_351-350,0.22685722488983273,281,36.87651457992485,3,756
Mouse_4m_1_cell_029-011,0.2926487248098675,381,18.473510881498722,1,515
Mouse_4m_1_cell_354-303,0.20899330769300212,247,45.80062406413379,3,924
Mouse_4m_1_cell_244-244,0.20158631763577967,225,28.80597099534683,1,623
Mouse_4m_1_cell_040-382,0.20565290041229395,228,30.345723463313156,1,625
Mouse_4m_1_cell_186-242,0.2527090725405307,314,13.652755776177496,1,461
Mouse_4m_2_cell_140-314,0.2484972546648552,265,31.13409450502671,1,630
Mouse_4m_2_cell_123-363,0.6169587012368819,774,22.448928376468647,1,536
Mouse_4m_2_cell_149-017,0.5110823139483491,681,24.873867500512926,1,555
Mouse_4m_2_cell_365-165,0.3312812611867532,440,27.095804311129722,1,577
Mouse_4m_2_cell_249-213,0.4715783669764961,603,10.2414597395493,1,424
Mouse_4m_2_cell_098-220,0.6502175389448023,811,23.64932167730906,1,546
Mouse_4m_2_cell_065-036,0.5311247576325981,738,25.461843239558785,1,558
Mouse_4m_2_cell_372-265,0.29293919500818993,347,27.313844687410835,1,578
Mouse_4m_2_cell_258-006,0.5513124364160084,744,27.60741946255637,1,612
Mouse_4m_2_cell_175-253,0.4617023802335328,612,23.035502569083782,1,543
Mouse_4m_2_cell_073-177,0.34043107243391035,438,17.82332852172161,1,507
Mouse_4m_2_cell_109-133,0.38661583396717975,542,27.680352072741083,1,616
Mouse_4m_2_cell_294-331,0.39620135051182054,505,14.230046760932403,1,468
Mouse_4m_2_cell_313-225,0.39983222799085116,514,26.085816515923412,1,566
Mouse_4m_2_cell_379-277,0.3590211651265471,468,23.0194494116915,1,542
Mouse_4m_2_cell_268-045,0.3147244598823736,393,27.367627106584738,1,582
Mouse_4m_2_cell_072-172,0.3447881254087471,449,35.619159957395354,3,701
Mouse_4m_2_cell_362-022,0.3141435194857287,385,17.769633150379168,1,506
Mouse_4m_2_cell_178-242,0.30920552611424706,368,22.455840024058425,1,538
Mouse_4m_2_cell_033-159,0.2999104797679287,358,17.71774859846037,1,505
Mouse_4m_2_cell_073-159,0.23150474806299193,272,30.507480517199124,1,626
Mouse_4m_2_cell_110-058,0.25648518511872254,312,36.98196399224348,3,761
Mouse_4m_2_cell_097-290,0.22453346330325316,262,26.661065823057008,1,568
Mouse_4m_2_cell_164-065,0.25938988710194705,301,11.94412194681091,1,446
Mouse_4m_2_cell_144-265,0.29322966520651234,389,37.19558730441295,3,798
Mouse_4m_2_cell_276-143,0.30223424135450827,383,11.919872113223226,1,443
Mouse_4m_2_cell_284-143,0.3033961221477981,400,36.874290923375874,3,755
Mouse_4m_2_cell_007-024,0.3012175956603797,353,19.018063230559296,1,522
Mouse_4m_2_cell_106-078,0.21407653616364497,241,13.053209554849971,1,454
Mouse_4m_2_cell_338-188,0.23164998316215316,282,27.35331253705094,1,580
Mouse_4m_2_cell_097-355,0.20623384080893886,237,31.00402122767748,1,628
Mouse_4m_2_cell_033-350,0.21581935735357968,252,13.716206333031678,1,464
Mouse_4m_2_cell_044-373,0.20332913882571438,216,19.020738020370196,1,523
Mouse_4m_1_cell_176-047,4.399171153593492,3815,34.68634973990425,2,691
Mouse_4m_1_cell_190-048,4.3648956701914425,3635,34.93441228402063,2,700
Mouse_4m_1_cell_361-042,2.985597933457293,3009,34.745228059941404,2,695
Mouse_4m_1_cell_153-066,3.1546515888809585,3189,31.70139464314518,1,635
Mouse_4m_1_cell_221-230,2.9103661520917785,2988,31.650206962929538,1,632
Mouse_4m_1_cell_250-291,3.538072250666591,3258,34.84767957055541,2,699
Mouse_4m_1_cell_057-002,2.385776973921436,2692,34.650892514891105,2,688
Mouse_4m_1_cell_371-101,3.0246661751316624,3084,27.575055059494094,1,607
Mouse_4m_1_cell_164-013,3.024230469834179,3021,34.6872126475656,2,692
Mouse_4m_1_cell_359-230,2.5498926359736194,2759,34.50793250581442,2,669
Mouse_4m_1_cell_171-120,2.3658797653363477,2586,35.888628247195506,3,723
Mouse_4m_1_cell_164-125,2.618153132579395,2793,34.730119025125745,2,694
Mouse_4m_1_cell_243-181,2.635000404082097,2837,31.673375655545343,1,634
Mouse_4m_1_cell_169-231,2.3247782322737214,2615,27.57176840007678,1,593
Mouse_4m_1_cell_021-046,2.474806089707266,2660,35.960002671538085,3,729
Mouse_4m_1_cell_207-185,2.3037191428953436,2622,34.51064699616965,2,670
Mouse_4m_1_cell_171-162,2.466237218856754,2717,31.702692242219747,1,636
Mouse_4m_1_cell_219-350,2.7311460397268275,2856,27.328561447547987,1,579
Mouse_4m_1_cell_361-350,2.247658394619111,2507,31.904747979885062,1,644
Mouse_4m_1_cell_370-379,2.504434049936156,2660,35.96465805481109,3,730
Mouse_4m_1_cell_213-355,1.9512335572310517,2366,27.51379592746912,1,590
Mouse_4m_1_cell_203-143,2.4639134572701744,2576,35.988283560148304,3,733
Mouse_4m_1_cell_339-253,2.4820678446653277,2746,27.5750492115211,1,606
Mouse_4m_1_cell_180-095,2.2325539443063436,2512,34.522390429358204,2,671
Mouse_4m_1_cell_041-093,1.7571994647516558,2211,27.612454811547472,1,613
Mouse_4m_1_cell_290-180,2.0271915140923724,2325,35.88862239922251,3,722
Mouse_4m_1_cell_342-187,2.0081657161022517,2354,35.88861655124952,3,721
Mouse_4m_1_cell_174-231,1.9550096698092436,2287,34.655139332339964,2,689
Mouse_4m_1_cell_002-027,2.0752643319147377,2437,34.58998415658684,2,682
Mouse_4m_1_cell_039-314,2.0616122325935824,2350,31.64669700171822,1,631
Mouse_4m_1_cell_188-377,2.2007474575900354,2533,27.446675009311505,1,584
Mouse_4m_1_cell_138-065,2.0505743650573294,2324,35.88861070327653,3,720
Mouse_4m_1_cell_076-169,1.982459103550715,2387,27.575043363548108,1,605
Mouse_4m_1_cell_015-382,2.0415697889093334,2383,27.597766221876174,1,610
Mouse_4m_1_cell_281-179,1.6428994417117722,2057,27.575037515575115,1,604
Mouse_4m_1_cell_317-162,1.9252364744811925,2280,34.58240527710245,2,681
Mouse_4m_1_cell_185-084,1.6950388423106517,2104,31.825015208794156,1,640
Mouse_4m_1_cell_159-361,1.5920671570053435,1966,35.90018824986846,3,726
Mouse_4m_1_cell_287-185,2.01862264324186,2393,26.79099492593695,1,573
Mouse_4m_1_cell_370-106,1.9786829909725232,2311,35.888604855303534,3,719
Mouse_4m_1_cell_181-309,1.5773984119900597,2005,27.487874993771612,1,587
Mouse_4m_1_cell_075-022,1.7508091203885618,2148,31.782788904107502,1,637
Mouse_4m_1_cell_023-230,1.8049818123756987,2200,34.56347546325262,2,679
Mouse_4m_1_cell_380-236,1.7293143257127006,2121,34.41817960130073,2,662
Mouse_4m_1_cell_256-174,1.860171150056964,2269,26.74469714824414,1,571
Mouse_4m_1_cell_277-145,1.3798786771307945,1842,27.575031667602122,1,603
Mouse_4m_1_cell_273-363,1.552272739835168,1951,34.35212226858487,2,659
Mouse_4m_1_cell_099-101,1.7463068323145639,2090,34.54340987588472,2,676
Mouse_4m_1_cell_353-131,1.3800239122299556,1703,37.0995504003349,3,770
Mouse_4m_1_cell_318-018,1.5819007000640577,1934,37.11615628673848,3,792
Mouse_4m_1_cell_322-043,1.1819232369740453,1568,37.092275053731036,3,769
Mouse_4m_1_cell_226-351,1.6658465873792456,1997,34.35459952772657,2,660
Mouse_4m_1_cell_062-114,1.3535911241826128,1749,34.299441120404325,2,657
Mouse_4m_1_cell_292-109,1.4822694220394577,1890,34.54457035716893,2,678
Mouse_4m_1_cell_162-340,1.161590323091474,1553,37.11615043876549,3,791
Mouse_4m_1_cell_124-116,1.3832190844115027,1770,34.30749339923026,2,658
Mouse_4m_1_cell_124-084,1.3268678659369475,1772,31.78742715184312,1,638
Mouse_4m_1_cell_288-219,1.3047921308644412,1739,35.88859900733054,3,718
Mouse_4m_1_cell_036-158,1.2570097832403984,1638,27.53750076321711,1,591
Mouse_4m_1_cell_278-021,1.0240526841857942,1434,20.609617810888082,1,528
Mouse_4m_1_cell_129-380,1.321348932168821,1705,37.01392333623536,3,766
Mouse_4m_1_cell_377-379,1.2250580614249291,1625,27.578158715851558,1,608
Mouse_4m_1_cell_324-212,1.3116181805250189,1702,34.442923609985584,2,665
Mouse_4m_1_cell_069-344,1.1743710118176616,1540,27.6047980313174,1,611
Mouse_4m_1_cell_353-242,0.9791750385449759,1358,34.163502080277006,2,654
Mouse_4m_1_cell_141-062,1.1261529588961352,1522,34.18210150238383,2,655
Mouse_4m_1_cell_232-255,1.3813310281224067,1758,35.88859315935755,3,717
Mouse_4m_1_cell_119-013,1.1036415185261452,1532,27.505805722663926,1,589
Mouse_4m_1_cell_241-052,0.9995079524275473,1399,37.116144590792494,3,790
Mouse_4m_1_cell_029-284,1.0472903000515903,1410,34.22015726261968,2,656
Mouse_4m_1_cell_021-158,0.8282757705164636,1189,37.08376701024057,3,767
Mouse_4m_1_cell_062-209,0.8956648565272718,1265,34.12519154038713,2,653
Mouse_4m_1_cell_037-107,0.8743152969505718,1254,36.97442433811761,3,760
Mouse_4m_1_cell_075-230,0.8621155486210289,1200,27.74768575317511,1,621
Mouse_4m_1_cell_195-236,0.7569653368283024,1056,27.57502581962913,1,602
Mouse_4m_1_cell_225-131,0.8911625684532738,1282,27.575019971656136,1,601
Mouse_4m_1_cell_071-092,0.8833198730985677,1247,36.34403885815073,3,736
Mouse_4m_1_cell_329-253,0.6760693865955003,956,36.98776225278229,3,764
Mouse_4m_1_cell_351-159,0.5282200556493737,727,29.08392911258433,1,624
Mouse_4m_1_cell_007-240,0.6788288534795636,937,36.25334050197787,3,735
Mouse_4m_1_cell_296-139,0.6858001382393023,964,33.836612040900185,2,646
Mouse_4m_1_cell_189-214,0.4282983074264512,563,36.98608374744646,3,763
Mouse_4m_1_cell_010-063,0.32518138702198174,421,37.08988271568556,3,768
Mouse_4m_1_cell_063-128,0.26883016854742664,355,45.06593502422136,3,920
Mouse_4m_2_cell_061-167,3.648450926029122,3314,35.888587311384555,3,716
Mouse_4m_2_cell_290-161,4.453343845580628,3633,34.543575852802654,2,677
